sim_time,wind.power,solar.power,demand.power,fossil_fuels.power,nuclear.power,batteries.power,hydro.power,batteries.level,hydro.level,frequency,fossil_fuels.energy,fossil_fuels.cost,fossil_fuels.CO2,nuclear.energy,nuclear.cost,nuclear.CO2,grid.surplus,wind_forecast,solar_forecast,demand_forecast
00:00:00,0,0.0,0.0,10.0,15.0,0,0,60.0,60.0,frequency,0.0,0.0,0.0,0.0,0.0,0.0,grid.surplus,56.946833011419514,0.0,0.10000611485684995
00:30:00,4.02201177554479,0.0,4.138962261673717,0,0,0.05084019931940733,0.0506413134713187,60.47434854065671,60.47434854065671,frequency,0.43402881973255086,0.06510432295988262,217.01440986627543,1.0751335810003875,0.21502671620007752,53.75667905001937,grid.surplus,44.688180316990014,0.0,0.10807927806987644
01:00:00,12.664209387369652,0.0,8.280225224993721,0,0,-2.1814914802368386,-2.199992162889923,61.00576563786061,61.00576563786061,frequency,0.4340399021413117,0.06510598532119675,217.01995107065585,1.0751335810003875,0.21502671620007752,53.75667905001937,grid.surplus,32.429527622560514,0.0,0.11615244128290293
01:30:00,16.48872361938563,0.0,11.933512352416413,0,0,-2.257124093530083,-2.2979933843422256,62.11608489235195,62.11608489235195,frequency,0.4340399021413117,0.06510598532119675,217.01995107065585,1.0751335810003875,0.21502671620007752,53.75667905001937,grid.surplus,30.820359524760043,0.0,0.10936775040848282
02:00:00,0,0.0,15.58652823145895,9.983913419458228,1.6222222222222185,2.019264992294532,1.9716363243626334,63.01917103913409,63.01917103913409,frequency,0.7354795040990734,0.110321925614861,367.73975204953666,1.1082539513707583,0.2216507902741517,55.412697568537915,grid.surplus,29.211191426959573,0.0,0.10258305953406271
02:30:00,0,0.0,19.549105907757873,12.6602878759132,6.144653082540329,0.3761468703035649,0.3680456427073612,62.75587132607871,62.75587132607871,frequency,6.398935168456827,0.959840275268524,3199.4675842284137,3.7094541732462076,0.7418908346492415,185.47270866231037,grid.surplus,-2.839883751213435,0.0,0.10945350001195331
03:00:00,0,0.0,23.511855658429926,15.326119052945337,7.489567676015115,0.3516341692281067,0.3445605461859024,62.57399898711586,62.57399898711586,frequency,13.395973814885208,2.0093960722327813,6697.986907442604,7.1182628164622415,1.4236525632924484,355.9131408231121,grid.surplus,-34.89095892938644,0.0,0.1163239404898439
03:30:00,0,0.0,27.50690580718656,18.011924649843785,8.843695874874822,0.32874198009646627,0.3225674258355625,62.40397073425445,62.40397073425445,frequency,21.73091415282265,3.2596371229233974,10865.457076411325,11.201826150345832,2.2403652300691665,560.0913075172916,grid.surplus,-31.044818846841874,288.98214370685196,0.09548959022815492
04:00:00,19.61368510520273,0.0,31.50197391058359,7.595816352151605,5.7313222458876965,-0.7295261831830688,-0.7444025103847451,62.41442448151484,62.41442448151484,frequency,31.106359366898864,4.665953905034829,15553.179683449433,15.880233783217603,3.1760467566435207,794.0116891608801,grid.surplus,-27.198678764297306,577.9642874137039,0.07465523996646595
04:30:00,16.284707442420913,3.393047124261079,35.66239460199221,10.348582370402474,5.0211270757643245,0.3102101454916425,0.30474322054598957,62.2630763169454,62.2630763169454,frequency,35.59355316718814,5.339032975078221,17796.77658359407,18.062218871708687,3.6124437743417377,903.1109435854344,grid.surplus,-27.992487953435553,531.7366150230858,0.09405696082290488
05:00:00,12.956814336793073,6.78798032252119,39.82290720701285,13.09739447457711,6.405448342476174,0.290029236447564,0.28526180206243823,62.11307631410099,62.11307631410099,frequency,41.45548424138047,6.21832263620707,20727.742120690233,20.919110076600006,4.183822015320001,1045.9555038300002,grid.surplus,-28.7862971425738,485.5089426324678,0.11345868167934381
05:30:00,8.27698323445912,11.563677934341708,44.17074234035362,15.950535761849089,7.8412961225770825,0.2712128195864771,0.26705640417573673,61.972810591432854,61.972810591432854,frequency,48.71788527276226,7.307682790914338,24358.94263638113,24.481032486226407,4.896206497245282,1224.0516243113204,grid.surplus,-28.248957183627926,-0.13209870189956519,0.09176717060891093
06:00:00,3.5964006379635713,16.340143063901834,48.518681599613416,18.80259783819398,9.276005956856896,0.25358720549575864,0.24996554799416162,61.84166274905451,61.84166274905451,frequency,57.40661300713203,8.610991951069805,28703.306503566015,28.760605485965833,5.752121097193167,1438.0302742982917,grid.surplus,-27.71161722468205,-485.7731400362669,0.07007565953847805
06:30:00,0,11.625860081090414,52.65691983789285,27.116557882838375,13.441178275056915,0.2382542500211468,0.23508688068831737,61.71792949826494,61.71792949826494,frequency,68.9599590308265,10.343993854623974,34479.97951541325,34.47670498317275,6.895340996634551,1723.8352491586377,grid.surplus,0.8741686664916006,-531.7366150230858,0.1027659402036385
07:00:00,0,6.906301529567278,56.795041510846545,33.03694188552564,16.40900220291857,0.22278426424717157,0.22002802965067314,61.60271557751152,61.60271557751152,frequency,83.99919864726682,12.599879797090024,41999.59932363341,41.93970469922793,8.387940939845587,2096.9852349613966,grid.surplus,29.459954557665252,-577.7000900099048,0.13545622086879894
07:30:00,0,3.4537574650617144,58.384172081096224,36.41368352384988,18.104478569144536,0.20732718118792945,0.20494061159522514,61.49549644090391,61.49549644090391,frequency,101.36306977000149,15.204460465500222,50681.53488500074,50.568703016123756,10.113740603224752,2528.4351508061877,grid.surplus,30.48760891103317,-288.8500450049524,0.13887228284444347
08:00:00,4.107605038998959,0.0019176887646098024,59.97188575801475,37.04981905398312,18.42915671922588,0.19273269454418768,0.1906687630779544,61.39579081558963,61.39579081558963,frequency,119.7694588955507,17.965418834332603,59884.729447775346,59.722388419066846,11.94447768381337,2986.1194209533423,grid.surplus,31.51526326440109,0.0,0.142288344820088
08:30:00,8.24604302874069,0.0,67.10426680130746,39.058605244483736,19.439752348035476,0.1808398349678738,0.1790396744441084,61.30227298722649,61.30227298722649,frequency,138.79644920012413,20.81946738001862,69398.22460006207,69.18957588242075,13.837915176484152,3459.478794121038,grid.surplus,29.841753285413965,279.41951177066994,0.09396435273929271
09:00:00,12.384356355502755,0.0,74.23972992762761,40,20,0.9307952518896402,0.9229132370132416,61.11840621452386,61.11840621452386,frequency,158.6863515360522,23.802952730407828,79343.1757680261,79.11203381305944,15.82240676261189,3955.601690652972,grid.surplus,28.168243306426845,558.8390235413399,0.045640360658497414
09:30:00,16.365497768375818,3.577121526540684,78.11223435673485,38.64840961408653,19.22519954800787,0.19837393111515925,0.1969614862391299,60.9527734219594,60.9527734219594,frequency,178.48138444446118,26.77220766666918,89240.69222223059,88.99412281906675,17.79882456381335,4449.706140953337,grid.surplus,27.224944845035438,532.6105814772559,0.05479800341645846
10:00:00,0,7.156231447481891,81.98292502336446,40,19.845483733334234,7.509726658546725,7.4824323058095805,60.52502979534671,60.52502979534671,frequency,197.3102055172677,29.59653082759015,98655.10275863385,98.34977526221722,19.669955052443445,4917.488763110861,grid.surplus,26.28164638364403,506.3821394131719,0.06395564617441951
