sim_time,wind.power,solar.power,demand.power,fossil_fuels.power,nuclear.power,batteries.power,hydro.power,batteries.level,hydro.level,frequency,fossil_fuels.energy,fossil_fuels.cost,fossil_fuels.CO2,nuclear.energy,nuclear.cost,nuclear.CO2,grid.surplus,wind_forecast,solar_forecast,demand_forecast
00:00:00,0,0.0,13.672778732029677,17.21212121212121,9.300911854103344,0,0,60.0,60.0,frequency,0.0,0.0,0.0,0.0,0.0,0.0,grid.surplus,24.55300121327118,0.0,-0.001471601357384944
00:10:00,0,0.0,13.74919065533173,17.21212121212121,9.300911854103344,-6.354478459082383,-6.410659069154543,61.06460081761043,61.06460081761043,frequency,2.8686868686868667,0.43030303030303,1434.3434343434333,1.5501519756838922,0.31003039513677844,77.50759878419461,grid.surplus,24.574361900398017,0.0,-0.002528581775375553
00:20:00,0,0.0,13.826897695977888,17.21212121212121,9.300911854103344,-6.2871962648526525,-6.400234222738119,62.11797831896622,62.11797831896622,frequency,5.737373737373732,0.8606060606060597,2868.6868686868656,3.100303951367776,0.6200607902735552,155.0151975683888,grid.surplus,24.59572258752485,0.0,-0.0035855621933661617
00:30:00,0,0.0,13.904604736624043,17.21212121212121,9.300911854103344,-6.220055284251831,-6.389668162692784,63.1601540532556,63.1601540532556,frequency,8.606060606060597,1.2909090909090895,4303.0303030302985,4.650455927051667,0.9300911854103335,232.52279635258338,grid.surplus,24.617083274651684,0.0,-0.00464254261135677
00:40:00,0.2324773827954423,0.0,13.982311777270198,17.21212121212121,9.300911854103344,-6.257202911953442,-6.487006935725481,64.19281361659974,64.19281361659974,frequency,11.474747474747462,1.7212121212121192,5737.37373737373,6.200607902735574,1.2401215805471149,310.0303951367787,grid.surplus,24.638443961778517,0.0,-0.005699523029347379
00:50:00,1.449513867694202,0.0,14.060018817916351,17.21212121212121,9.300911854103344,-6.78251219048949,-7.101027101442037,65.2803092298419,65.2803092298419,frequency,14.343434343434327,2.1515151515151487,7171.717171717163,7.750759878419481,1.5501519756838962,387.53799392097403,grid.surplus,24.659804648905354,0.0,-0.0067565034473379875
01:00:00,2.6665503525929615,0.0,14.137725858562506,17.21212121212121,9.300911854103344,-7.2984583638691936,-7.724410372314938,66.45457707995914,66.45457707995914,frequency,17.212121212121193,2.581818181818179,8606.060606060597,9.300911854103342,1.8601823708206684,465.0455927051671,grid.surplus,24.681165336032187,0.0,-0.007813483865328597
01:10:00,4.557283047051547,0.0,14.145354219668778,17.21212121212121,9.300911854103344,-8.155922419094876,-8.737444296389029,67.74289778913801,67.74289778913801,frequency,20.08080808080806,3.0121212121212086,10040.40404040403,10.851063829787195,2.170212765957439,542.5531914893597,grid.surplus,24.716547659746205,0.0,-0.004564581667234761
01:20:00,6.459434321333183,0.0,14.151794806545562,17.21212121212121,9.300911854103344,-9.006132253036899,-9.782945149851862,69.17454035712645,69.17454035712645,frequency,22.949494949494923,3.4424242424242384,11474.74747474746,12.401215805471049,2.4802431610942097,620.0607902735525,grid.surplus,24.751929983460222,0.0,-0.0013156794691409263
01:30:00,8.36158559561482,0.0,14.158235393422341,17.21212121212121,9.300911854103344,-9.833909829142685,-10.850878261150934,70.7460265198614,70.7460265198614,frequency,25.818181818181788,3.872727272727268,12909.090909090894,13.951367781154902,2.7902735562309804,697.5683890577451,grid.surplus,24.787312307174236,0.0,0.0019332227289529103
01:40:00,10.263736869896452,0.0,14.164675980299124,17.21212121212121,9.300911854103344,-10.636046983968832,-11.944451793729636,72.453350025378,72.453350025378,frequency,28.686868686868653,4.303030303030297,14343.434343434326,15.501519756838755,3.100303951367751,775.0759878419377,grid.surplus,24.82269463088825,0.0,0.005182124927046745
01:50:00,12.165888144178084,0.0,14.171116567175906,17.21212121212121,9.300911854103344,-11.408999075283797,-13.067210389819518,74.29194226446747,74.29194226446747,frequency,31.555555555555518,4.733333333333327,15777.77777777776,17.05167173252268,3.4103343465045364,852.5835866261341,grid.surplus,24.858076954602268,0.0,0.008431027125140583
02:00:00,14.068039418459719,0.0,14.177557154052687,17.21212121212121,9.300911854103344,-12.148818078710589,-14.223102073797591,76.2566106985335,76.2566106985335,frequency,34.42424242424239,5.163636363636358,17212.121212121194,18.60182370820664,3.7203647416413284,930.0911854103321,grid.surplus,24.893459278316286,0.0,0.011679929323234417
02:10:00,13.90379646996464,0.0,14.211214958949121,17.21212121212121,9.300911854103344,-11.921175468474834,-14.28832887031634,78.26477391264368,78.26477391264368,frequency,37.29292929292925,5.5939393939393875,18646.464646464625,20.1519756838906,4.030395136778121,1007.59878419453,grid.surplus,18.804777779741507,0.0,0.02165839208965229
