sim_time,wind.power,solar.power,demand.power,fossil_fuels.power,nuclear.power,batteries.power,hydro.power,batteries.level,hydro.level,frequency,fossil_fuels.energy,fossil_fuels.cost,fossil_fuels.CO2,nuclear.energy,nuclear.cost,nuclear.CO2,grid.surplus,wind_forecast,solar_forecast,demand_forecast
00:00:00,0,0.0,16.72229095377339,17.21212121212121,9.300911854103344,0,0,60.0,60.0,frequency,0.0,0.0,0.0,0.0,0.0,0.0,grid.surplus,22.961554260369468,0.0,0.0019376894428715374
00:10:00,0,0.0,16.901687069739527,17.21212121212121,9.300911854103344,-4.79376164042221,-4.825059194228073,60.80770469449706,60.80770469449706,frequency,2.868686868686868,0.4303030303030302,1434.343434343434,1.5501519756838904,0.3100303951367781,77.50759878419451,grid.surplus,21.591587250343704,0.0,0.0014008800566408196
00:20:00,0,0.0,17.088558023870924,17.21212121212121,9.300911854103344,-4.684791194878653,-4.747158685640238,61.59721003295186,61.59721003295186,frequency,5.7373737373737335,0.86060606060606,2868.6868686868665,3.1003039513677795,0.620060790273556,155.01519756838897,grid.surplus,20.22162024031794,0.0,0.0008640706704101018
00:30:00,0,0.0,17.275428978002317,17.21212121212121,9.300911854103344,-4.57660051429955,-4.6684784120879455,62.36862124483396,62.36862124483396,frequency,8.606060606060598,1.2909090909090897,4303.030303030299,4.650455927051668,0.9300911854103338,232.5227963525834,grid.surplus,18.851653230292175,0.0,0.0003272612841793837
00:40:00,0.38856414873932993,0.0,17.46229993213371,17.21212121212121,9.300911854103344,-4.6358949355116925,-4.760332248472381,63.12635946238659,63.12635946238659,frequency,11.474747474747463,1.7212121212121194,5737.373737373731,6.200607902735557,1.2401215805471115,310.0303951367779,grid.surplus,17.48168622026641,0.0,-0.00020954810205133412
00:50:00,1.6521875740231537,0.0,17.649170886265107,17.21212121212121,9.300911854103344,-5.148287514596408,-5.324692140540094,63.943499316031705,63.943499316031705,frequency,14.343434343434328,2.151515151515149,7171.717171717164,7.750759878419446,1.5501519756838893,387.5379939209723,grid.surplus,16.111719210240647,0.0,-0.0007463574882820522
01:00:00,2.9158109993069776,0.0,17.8360418403965,17.21212121212121,9.300911854103344,-5.654283193640042,-5.8954489326488915,64.84549433497858,64.84549433497858,frequency,17.212121212121193,2.581818181818179,8606.060606060597,9.300911854103335,1.860182370820667,465.04559270516677,grid.surplus,14.741752200214883,0.0,-0.00128316687451277
01:10:00,3.2819584383952236,0.0,17.820099729400518,17.21212121212121,9.300911854103344,-5.829322789059869,-6.131443175691136,65.80525506630485,65.80525506630485,frequency,20.08080808080806,3.0121212121212086,10040.40404040403,10.851063829787224,2.170212765957445,542.5531914893612,grid.surplus,17.518314497890216,0.0,-0.001236375356094425
01:20:00,3.610711044725322,0.0,17.79570707402423,17.21212121212121,9.300911854103344,-5.97329330945755,-6.340617916999841,66.7893250266496,66.7893250266496,frequency,22.949494949494923,3.4424242424242384,11474.74747474746,12.401215805471113,2.4802431610942226,620.0607902735557,grid.surplus,20.294876795565543,0.0,-0.0011895838376760801
01:30:00,3.9394636510554184,0.0,17.771314418647936,17.21212121212121,9.300911854103344,-6.114398647027469,-6.55265784113631,67.79714379897138,67.79714379897138,frequency,25.818181818181788,3.872727272727268,12909.090909090894,13.951367781155001,2.7902735562310004,697.5683890577501,grid.surplus,23.071439093240876,0.0,-0.001142792319257735
01:40:00,4.268216257385515,0.0,17.746921763271647,17.21212121212121,9.300911854103344,-6.2524876656170525,-6.767714084253115,68.82822086482425,68.82822086482425,frequency,28.686868686868653,4.303030303030297,14343.434343434326,15.50151975683889,3.100303951367778,775.0759878419445,grid.surplus,25.848001390916206,0.0,-0.00109600080083939
01:50:00,4.596968863715612,0.0,17.722529107895358,17.21212121212121,9.300911854103344,-6.387400936009767,-6.985946075566785,69.88203980679314,69.88203980679314,frequency,31.555555555555518,4.733333333333327,15777.77777777776,17.05167173252278,3.4103343465045564,852.5835866261391,grid.surplus,28.62456368859154,0.0,-0.0010492092824210448
02:00:00,4.925721470045709,0.0,17.698136452519066,17.21212121212121,9.300911854103344,-6.518970046672985,-7.20752222660996,70.95805686746617,70.95805686746617,frequency,34.42424242424239,5.163636363636358,17212.121212121194,18.60182370820667,3.720364741641334,930.0911854103335,grid.surplus,31.40112598626687,0.0,-0.0010024177640026999
02:10:00,7.763158894559094,0.0,17.806930069928548,17.21212121212121,9.300911854103344,-7.718413101270819,-8.6377438730578,72.14165977044604,72.14165977044604,frequency,37.29292929292925,5.5939393939393875,18646.464646464625,20.15197568389056,4.030395136778112,1007.598784194528,grid.surplus,23.95310675456991,0.0,0.016208151214818733
02:20:00,10.70512485316345,0.0,17.921273115370767,17.21212121212121,9.300911854103344,-8.982493699503925,-10.201286187986828,73.53806568660377,73.53806568660377,frequency,40.16161616161612,6.024242424242417,20080.80808080806,21.702127659574447,4.34042553191489,1085.1063829787224,grid.surplus,16.505087522872948,0.0,0.033418720193640165
02:30:00,13.647090811767805,0.0,18.035616160812985,17.21212121212121,9.300911854103344,-10.21084962919019,-11.800553171462703,75.14214740155177,75.14214740155177,frequency,43.03030303030298,6.454545454545447,21515.15151515149,23.252279635258336,4.650455927051667,1162.6139817629169,grid.surplus,9.057068291175984,0.0,0.050629289172461595
02:40:00,16.589056770372164,0.0,18.149959206255208,17.21212121212121,9.300911854103344,-11.396493486428108,-13.442532227386916,76.9473556586625,76.9473556586625,frequency,45.898989898989846,6.884848484848477,22949.49494949492,24.802431610942225,4.960486322188445,1240.1215805471113,grid.surplus,1.6090490594790232,0.0,0.06783985815128303
02:50:00,19.531022728976517,0.0,18.26430225169743,0,9.300911854103344,-4.740320151631352,-5.714207263224589,78.73664479386696,78.73664479386696,frequency,48.19119191919187,7.22867878787878,24095.595959595936,26.352583586626114,5.270516717325223,1317.6291793313057,grid.surplus,-5.838970172217942,0.0,0.08505042713010445
03:00:00,0,0.0,18.37864529713965,17.575757575757574,9.300911854103344,-3.8549678794414177,-4.64762997509754,78.81605864483097,78.81605864483097,frequency,49.5495757575757,7.432436363636355,24774.78787878785,27.902735562310003,5.580547112462001,1395.1367781155002,grid.surplus,-13.286989403914902,0.0,0.10226099610892589
03:10:00,0,0.0,19.50728056712499,0,9.300911854103344,5.3593174304416875,4.800215384739641,78.22333660842963,78.22333660842963,frequency,49.932606060606005,7.4898909090909,24966.303030303003,29.45288753799389,5.8905775075987785,1472.6443768996946,grid.surplus,-14.038478827035934,13.628928914303842,0.08225365898440373
03:20:00,19.809767367834663,0.0,20.678178013132964,0,9.300911854103344,-3.913449843193004,-4.622640323821556,77.47594327376063,77.47594327376063,frequency,49.932606060606005,7.4898909090909,24966.303030303003,31.00303951367778,6.200607902735556,1550.151975683889,grid.surplus,-14.789968250156965,27.257857828607683,0.06224632185988158
03:30:00,18.390940858604875,0.0,21.849075459140934,0,9.300911854103344,-2.7164536938139467,-3.2299125179628514,78.02427115829299,78.02427115829299,frequency,49.932606060606005,7.4898909090909,24966.303030303003,32.55319148936167,6.510638297872335,1627.6595744680837,grid.surplus,-15.541457673277996,40.886786742911525,0.042238984735359406
03:40:00,16.97211434937509,0.0,23.019972905148908,0,9.300911854103344,-1.5298387514652814,-1.8268035050737543,78.37405996646737,78.37405996646737,frequency,49.932606060606005,7.4898909090909,24966.303030303003,34.10334346504556,6.820668693009113,1705.1671732522782,grid.surplus,-16.292947096399025,54.51571565721537,0.022231647610837253
03:50:00,15.5532878401453,0.0,24.190870351156878,0,9.300911854103344,-0.3491669514383772,-0.41775134986289697,78.52665706701228,78.52665706701228,frequency,49.932606060606005,7.4898909090909,24966.303030303003,35.65349544072945,7.1306990881458905,1782.6747720364726,grid.surplus,-17.044436519520062,68.14464457151921,0.0022243104863150787
04:00:00,14.134461330915514,0.0,25.36176779716485,0,9.300911854103344,0.9611327109373922,0.8616729429990921,78.47452007050923,78.47452007050923,frequency,49.932606060606005,7.4898909090909,24966.303030303003,37.20364741641334,7.440729483282668,1860.182370820667,grid.surplus,-17.79592594264109,81.77357348582305,-0.017783026638207078
04:10:00,12.619267553321917,0.31609132256354555,25.059828237028057,0,9.300911854103344,1.470459330333575,1.320032596010514,78.26447626049028,78.26447626049028,frequency,49.932606060606005,7.4898909090909,24966.303030303003,38.75379939209723,7.750759878419446,1937.6899696048615,grid.surplus,-16.094041335710173,80.44573942817966,-0.0027251742243682917
04:20:00,11.100058472879832,0.6453531169005722,24.696520468301895,0,9.300911854103344,1.9044452526732831,1.7126861910497029,77.98177215900816,77.98177215900816,frequency,49.932606060606005,7.4898909090909,24966.303030303003,40.30395136778112,8.060790273556224,2015.197568389056,grid.surplus,-14.392156728779257,79.11790537053628,0.012332678189470496
04:30:00,9.580849392437747,0.9746149112375989,24.333212699575732,0,9.300911854103344,2.3371706794213063,2.106600281680577,77.62684221332528,77.62684221332528,frequency,49.932606060606005,7.4898909090909,24966.303030303003,41.854103343465006,8.370820668693002,2092.70516717325,grid.surplus,-12.69027212184834,77.79007131289289,0.027390530603309288
04:40:00,8.061640311995662,1.3038767055746254,23.96990493084957,0,9.300911854103344,2.7683373762691885,2.5020731022115954,77.19992228004072,77.19992228004072,frequency,49.932606060606005,7.4898909090909,24966.303030303003,43.404255319148895,8.68085106382978,2170.212765957445,grid.surplus,-10.988387514917424,76.4622372552495,0.042448383017148074
04:50:00,6.542431231553575,1.633138499911652,23.606597162123407,0,9.300911854103344,3.197641260470817,2.8994087353888607,76.70129841199008,76.70129841199008,frequency,49.932606060606005,7.4898909090909,24966.303030303003,44.954407294832784,8.990881458966557,2247.720364741639,grid.surplus,-9.286502907986504,75.13440319760612,0.05750623543098687
05:00:00,5.023222151111491,1.9624002942486787,23.243289393397248,0,9.300911854103344,3.6247711941271263,3.2989183191114453,76.1313079367719,76.1313079367719,frequency,49.932606060606005,7.4898909090909,24966.303030303003,46.50455927051667,9.300911854103335,2325.2279635258337,grid.surplus,-7.584618301055588,73.80656913996273,0.07256408784482565
05:10:00,4.621367550090888,2.2673268344894346,24.330871505188945,0,9.300911854103344,4.228422090838751,3.86486631767168,75.47600587955716,75.47600587955716,frequency,49.932606060606005,7.4898909090909,24966.303030303003,48.05471124620056,9.610942249240113,2402.735562310028,grid.surplus,-1.8519253365821866,100.37425317414015,0.12233228882550297
05:20:00,4.266069385712852,2.571239405809513,25.478907362002232,0,9.300911854103344,4.843435085727306,4.449274772654368,74.71790400747116,74.71790400747116,frequency,49.932606060606005,7.4898909090909,24966.303030303003,49.60486322188445,9.92097264437689,2480.2431610942226,grid.surplus,3.880767627891214,126.94193720831757,0.17210048980618028
05:30:00,3.9107712213348123,2.875151977129591,26.62694321881551,0,9.300911854103344,5.453499281683547,5.038632026569365,73.85771902779155,73.85771902779155,frequency,49.932606060606005,7.4898909090909,24966.303030303003,51.15501519756834,10.231003039513668,2557.750759878417,grid.surplus,9.613460592364618,153.50962124249497,0.2218686907868576
05:40:00,3.555473056956773,3.1790645484496696,27.774979075628792,0,9.300911854103344,6.057890177273286,5.633662580850867,72.89633810413545,72.89633810413545,frequency,49.932606060606005,7.4898909090909,24966.303030303003,52.70516717325223,10.541033434650446,2635.2583586626115,grid.surplus,15.346153556838019,180.0773052766724,0.2716368917675349
05:50:00,3.2001748925787363,3.482977119769748,28.923014932442072,0,9.300911854103344,6.655850045297108,6.235124162698292,71.83477196025581,71.83477196025581,frequency,49.932606060606005,7.4898909090909,24966.303030303003,54.25531914893612,10.851063829787224,2712.7659574468057,grid.surplus,21.078846521311423,206.64498931084984,0.3214050927482122
06:00:00,2.8448767282006973,3.7868896910898258,30.071050789255356,0,9.300911854103344,7.246582657896676,6.843812999969962,70.67416086770767,70.67416086770767,frequency,49.932606060606005,7.4898909090909,24966.303030303003,55.805471124620006,11.161094224924001,2790.2735562310004,grid.surplus,26.811539485784824,233.21267334502724,0.3711732937288895
06:10:00,4.52807695772979,4.8233250422839165,35.02023626672877,0,9.300911854103344,8.33366680168236,7.943356734314557,69.37534404765194,69.37534404765194,frequency,49.932606060606005,7.4898909090909,24966.303030303003,57.355623100303895,11.47112462006078,2867.7811550151946,grid.surplus,16.468452704090517,274.44229992995076,0.3591923027580263
06:20:00,6.296214620338349,5.890282175972758,40.12780297839637,0,9.300911854103344,9.447259003278694,9.102236448088412,67.88962304280028,67.88962304280028,frequency,49.932606060606005,7.4898909090909,24966.303030303003,58.90577507598778,11.781155015197557,2945.2887537993893,grid.surplus,6.125365922396211,315.6719265148744,0.3472113117871632
06:30:00,8.064352282946906,6.957239309661599,45.23536969006395,0,9.300911854103344,10.540167645641862,10.281799721095437,66.2200522543636,66.2200522543636,frequency,49.932606060606005,7.4898909090909,24966.303030303003,60.45592705167167,12.091185410334335,3022.7963525835835,grid.surplus,-4.217720859298099,356.90155309979787,0.3352303208163
06:40:00,9.832489945555464,8.02419644335044,50.34293640173154,0,9.300911854103344,11.609110131140023,11.485329150967472,64.37035961832069,64.37035961832069,frequency,49.932606060606005,7.4898909090909,24966.303030303003,62.00607902735556,12.401215805471113,3100.303951367778,grid.surplus,-14.560807640992405,398.1311796847214,0.3232493298454368
06:50:00,11.60062760816402,9.09115357703928,55.45050311339914,0,9.300911854103344,12.650501264393169,12.716409933084519,62.34484561718402,62.34484561718402,frequency,49.932606060606005,7.4898909090909,24966.303030303003,63.55623100303945,12.71124620060789,3177.8115501519724,grid.surplus,-24.90389442268672,439.36080626964497,0.31126833887457367
07:00:00,13.36876527077258,10.158110710728122,60.55806982506673,0,9.300911854103344,13.660391931817166,13.978991181030716,60.14843887840898,60.14843887840898,frequency,49.932606060606005,7.4898909090909,24966.303030303003,65.10638297872335,13.02127659574467,3255.3191489361675,grid.surplus,-35.24698120438102,480.5904328545685,0.2992873479037105
07:10:00,11.768131611426886,11.779096728921518,65.99009678702983,0,9.300911854103344,16.098573865922788,16.82168373805111,57.66904444415872,57.66904444415872,frequency,49.932606060606005,7.4898909090909,24966.303030303003,66.65653495440723,13.331306990881448,3332.8267477203617,grid.surplus,-29.065756277086745,393.87988383523566,0.20087593217213212
07:20:00,10.027132480333103,13.423167283969269,71.43564292608858,0,9.300911854103344,18.563015411008344,19.89971690807032,54.770769679051654,54.770769679051654,frequency,49.932606060606005,7.4898909090909,24966.303030303003,68.20668693009112,13.641337386018225,3410.3343465045564,grid.surplus,-22.884531349792468,307.16933481590274,0.10246451644055371
07:30:00,8.286133349239316,15.067237839017022,76.88118906514732,0,9.300911854103344,24.005207034183456,20,51.21346865081088,51.21346865081088,frequency,49.932606060606005,7.4898909090909,24966.303030303003,69.75683890577501,13.951367781155003,3487.8419452887506,grid.surplus,-16.703306422498187,220.45878579656986,0.004053100708975299
07:40:00,6.545134218145533,16.711308394064773,82.32673520420607,0,9.300911854103344,29.54768174928826,20,46.73225300313789,46.73225300313789,frequency,49.932606060606005,7.4898909090909,24966.303030303003,71.3069908814589,14.261398176291781,3565.3495440729453,grid.surplus,-10.52208149520391,133.74823677723697,-0.09435831502260307
07:50:00,4.804135087051747,18.355378949112524,87.77228134326484,0,9.300911854103344,35.090156464393026,20,41.327291569614104,41.327291569614104,frequency,49.932606060606005,7.4898909090909,24966.303030303003,72.85714285714279,14.571428571428559,3642.8571428571395,grid.surplus,-4.340856567909629,47.03768775790405,-0.19276973075418152
08:00:00,3.063135955957963,19.999449504160275,93.21782748232359,0,9.300911854103344,40.63263117949781,20,34.99858435023952,34.99858435023952,frequency,49.932606060606005,7.4898909090909,24966.303030303003,74.40729483282668,14.881458966565337,3720.364741641334,grid.surplus,1.840368359384648,-39.67286126142881,-0.2911811464857599
